Message Type,Sequence Number,Latitude,Longitude,Heading
LCV_BS6_OBD2_PERIODIC,44141,12.87103,79.65306,73.41
LCV_BS6_OBD2_PERIODIC,44142,12.87111,79.65349,83.23
LCV_BS6_OBD2_PERIODIC,44143,12.87122,79.65418,73.33
LCV_BS6_OBD2_PERIODIC,44144,12.87143,79.65497,76.15
LCV_BS6_OBD2_PERIODIC,44145,12.87164,79.65576,77.83
LCV_BS6_OBD2_PERIODIC,44146,12.87187,79.65666,74.93
LCV_BS6_OBD2_PERIODIC,44147,12.87212,79.65762,76.95
LCV_BS6_OBD2_PERIODIC,44148,12.8723,79.6586,81.61
GPS_MESSAGE,7,12.87246,79.65949,83
LCV_BS6_OBD2_PERIODIC,44149,12.87246,79.65949,83.62
LCV_BS6_OBD2_PERIODIC,44150,12.87255,79.66047,83.51
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,44151,12.87264,79.66104,76.31
LCV_BS6_OBD2_PERIODIC,44152,12.87275,79.66161,83.19
LCV_BS6_OBD2_PERIODIC,44153,12.87279,79.66197,83.98
LCV_BS6_OBD2_PERIODIC,44154,12.87282,79.66245,86.91
LCV_BS6_OBD2_PERIODIC,44155,12.87285,79.66295,85.01
LCV_BS6_OBD2_PERIODIC,44156,12.87288,79.66339,82.23
LCV_BS6_OBD2_PERIODIC,44157,12.87292,79.66387,85.91
LCV_BS6_OBD2_PERIODIC,44158,12.87297,79.66436,83.98
GPS_MESSAGE,1,12.87303,79.66485,85
LCV_BS6_OBD2_PERIODIC,44159,12.87303,79.66485,85.7
LCV_BS6_OBD2_PERIODIC,44160,12.87302,79.66518,99.01
LCV_BS6_OBD2_PERIODIC,44161,12.87299,79.66546,92.05
LCV_BS6_OBD2_PERIODIC,44162,12.87303,79.66581,78.26
LCV_BS6_OBD2_PERIODIC,44163,12.8731,79.66631,80.44
LCV_BS6_OBD2_PERIODIC,44164,12.87317,79.66705,80.83
LCV_BS6_OBD2_PERIODIC,44165,12.87332,79.66789,78.43
LCV_BS6_OBD2_PERIODIC,44166,12.87354,79.66879,78.44
LCV_BS6_OBD2_PERIODIC,44167,12.87372,79.66971,78.41
LCV_BS6_OBD2_PERIODIC,44168,12.87394,79.67076,79.23
GPS_MESSAGE,12,12.87405,79.67147,80
LCV_BS6_OBD2_PERIODIC,44169,12.87405,79.67147,80.59
LCV_BS6_OBD2_PERIODIC,44170,12.87418,79.67237,82.77
LCV_BS6_OBD2_PERIODIC,44171,12.87431,79.67334,84.22
LCV_BS6_OBD2_PERIODIC,44172,12.87434,79.67433,87.63
LCV_BS6_OBD2_PERIODIC,44173,12.87439,79.67537,87.36
LCV_BS6_OBD2_PERIODIC,44174,12.87441,79.67643,87.51
LCV_BS6_OBD2_PERIODIC,44175,12.87449,79.67754,87.02
LCV_BS6_OBD2_PERIODIC,44176,12.87454,79.67867,86.73
LCV_BS6_OBD2_PERIODIC,44177,12.87462,79.68004,87.94
LCV_BS6_OBD2_PERIODIC,44178,12.87466,79.68099,88.73
GPS_MESSAGE,6,12.87463,79.68216,90
LCV_BS6_OBD2_PERIODIC,44179,12.87463,79.68216,90.55
LCV_BS6_OBD2_PERIODIC,44180,12.87459,79.68353,92.47
LCV_BS6_OBD2_PERIODIC,44181,12.87456,79.68451,90.66
LCV_BS6_OBD2_PERIODIC,44182,12.87442,79.68577,97.48
LCV_BS6_OBD2_PERIODIC,44183,12.87436,79.68686,93.55
LCV_BS6_OBD2_PERIODIC,44184,12.87433,79.68789,90.94
LCV_BS6_OBD2_PERIODIC,44185,12.87432,79.68889,91.9
LCV_BS6_OBD2_PERIODIC,44186,12.87426,79.68986,92.04
LCV_BS6_OBD2_PERIODIC,44187,12.87423,79.69081,92.87
LCV_BS6_OBD2_PERIODIC,44188,12.87421,79.69174,92.83
GPS_MESSAGE,0,12.87418,79.69268,92
LCV_BS6_OBD2_PERIODIC,44189,12.87418,79.69268,92.94
LCV_BS6_OBD2_PERIODIC,44190,12.87405,79.69386,98.34
LCV_BS6_OBD2_PERIODIC,44191,12.8739,79.69488,98.72
LCV_BS6_OBD2_PERIODIC,44192,12.87369,79.69621,98.93
LCV_BS6_OBD2_PERIODIC,44193,12.87353,79.69728,98.77
LCV_BS6_OBD2_PERIODIC,44194,12.8734,79.69832,94.48
LCV_BS6_OBD2_PERIODIC,44195,12.87332,79.6993,93.61
LCV_BS6_OBD2_PERIODIC,44196,12.87326,79.70039,92.77
LCV_BS6_OBD2_PERIODIC,44197,12.87318,79.70148,94.27
LCV_BS6_OBD2_PERIODIC,44198,12.87306,79.70252,96.23
GPS_MESSAGE,11,12.87308,79.70308,87
LCV_BS6_OBD2_PERIODIC,44199,12.87308,79.70308,87.41
LCV_BS6_OBD2_PERIODIC,44200,12.87309,79.70337,94.3
LCV_BS6_OBD2_PERIODIC,44201,12.87305,79.70354,110.44
LCV_BS6_OBD2_PERIODIC,44202,12.87298,79.70376,101.08
LCV_BS6_OBD2_PERIODIC,44203,12.87293,79.704,105.54
LCV_BS6_OBD2_PERIODIC,44204,12.87285,79.70432,102.51
LCV_BS6_OBD2_PERIODIC,44205,12.87277,79.70472,103.05
LCV_BS6_OBD2_PERIODIC,44206,12.87265,79.70516,107.48
LCV_BS6_OBD2_PERIODIC,44207,12.87249,79.70567,108.41
LCV_BS6_OBD2_PERIODIC,44208,12.87231,79.70622,110.63
GPS_MESSAGE,1,12.87206,79.70685,112
LCV_BS6_OBD2_PERIODIC,44209,12.87206,79.70685,112.05
LCV_BS6_OBD2_PERIODIC,44210,12.87176,79.7076,110.98
LCV_BS6_OBD2_PERIODIC,44211,12.8715,79.70829,110.41
LCV_BS6_OBD2_PERIODIC,44212,12.87135,79.70876,102.05
LCV_BS6_OBD2_PERIODIC,44213,12.8713,79.70935,86.88
LCV_BS6_OBD2_PERIODIC,44214,12.87135,79.70988,84.19
LCV_BS6_OBD2_PERIODIC,44215,12.87139,79.71051,88.77
LCV_BS6_OBD2_PERIODIC,44216,12.8714,79.71108,86.94
LCV_BS6_OBD2_PERIODIC,44217,12.87142,79.71175,101.94
LCV_BS6_OBD2_PERIODIC,44218,12.87149,79.71248,90.81
GPS_MESSAGE,7,12.87155,79.71326,88
LCV_BS6_OBD2_PERIODIC,44219,12.87155,79.71326,88.26
LCV_BS6_OBD2_PERIODIC,44220,12.87154,79.71407,93.87
LCV_BS6_OBD2_PERIODIC,44221,12.87149,79.71495,94.76
LCV_BS6_OBD2_PERIODIC,44222,12.87137,79.71574,99.69
LCV_BS6_OBD2_PERIODIC,44223,12.87128,79.71643,98.37
LCV_BS6_OBD2_PERIODIC,44224,12.87115,79.71701,103.54
LCV_BS6_OBD2_PERIODIC,44225,12.87098,79.71748,103.9
LCV_BS6_OBD2_PERIODIC,44226,12.87091,79.71809,93.83
LCV_BS6_OBD2_PERIODIC,44227,12.87089,79.71879,90.66
LCV_BS6_OBD2_PERIODIC,44228,12.8709,79.71957,87.05
GPS_MESSAGE,14,12.87094,79.72037,85
LCV_BS6_OBD2_PERIODIC,44229,12.87094,79.72037,85.86
LCV_BS6_OBD2_PERIODIC,44230,12.87114,79.72126,79.23
LCV_BS6_OBD2_PERIODIC,44231,12.87128,79.72211,79.69
LCV_BS6_OBD2_PERIODIC,44232,12.8714,79.7228,81.75
LCV_BS6_OBD2_PERIODIC,44233,12.87154,79.72324,69.69
LCV_BS6_OBD2_PERIODIC,44234,12.87162,79.72364,88.59
LCV_BS6_OBD2_PERIODIC,44235,12.87168,79.72388,78.16
LCV_BS6_OBD2_PERIODIC,44236,12.87174,79.72422,81.86
LCV_BS6_OBD2_PERIODIC,44237,12.87182,79.7246,73.98
LCV_BS6_OBD2_PERIODIC,44238,12.87191,79.72519,78.59
GPS_MESSAGE,5,12.87201,79.72583,80
LCV_BS6_OBD2_PERIODIC,44239,12.87201,79.72583,80.51
LCV_BS6_OBD2_PERIODIC,44240,12.87211,79.72647,80.05
LCV_BS6_OBD2_PERIODIC,44241,12.87223,79.72714,79.44
LCV_BS6_OBD2_PERIODIC,44242,12.87233,79.72772,79.83
LCV_BS6_OBD2_PERIODIC,44243,12.87245,79.7283,80.01
LCV_BS6_OBD2_PERIODIC,44244,12.87255,79.72891,82.01
LCV_BS6_OBD2_PERIODIC,44245,12.87259,79.72953,89.61
LCV_BS6_OBD2_PERIODIC,44246,12.87266,79.73029,78.83
LCV_BS6_OBD2_PERIODIC,44247,12.8728,79.73095,80.55
LCV_BS6_OBD2_PERIODIC,44248,12.8729,79.73183,84.75
GPS_MESSAGE,15,12.87298,79.73276,84
LCV_BS6_OBD2_PERIODIC,44249,12.87298,79.73276,84.61
LCV_BS6_OBD2_PERIODIC,44250,12.87301,79.7337,89.26
LCV_BS6_OBD2_PERIODIC,44251,12.87307,79.73466,85.72
LCV_BS6_OBD2_PERIODIC,44252,12.87319,79.73565,79.68
LCV_BS6_OBD2_PERIODIC,44253,12.87331,79.73645,87.58
LCV_BS6_OBD2_PERIODIC,44254,12.87333,79.7373,87.37
LCV_BS6_OBD2_PERIODIC,44255,12.87337,79.73819,87.44
LCV_BS6_OBD2_PERIODIC,44256,12.87339,79.73907,87.65
LCV_BS6_OBD2_PERIODIC,44257,12.8734,79.73978,88.33
LCV_BS6_OBD2_PERIODIC,44258,12.87344,79.74046,88.48
GPS_MESSAGE,9,12.87349,79.74115,86
LCV_BS6_OBD2_PERIODIC,44259,12.87349,79.74115,86.8
LCV_BS6_OBD2_PERIODIC,44260,12.87351,79.74194,83.87
LCV_BS6_OBD2_PERIODIC,44261,12.87357,79.74256,83.4
LCV_BS6_OBD2_PERIODIC,44262,12.87365,79.74334,84.94
LCV_BS6_OBD2_PERIODIC,44263,12.87377,79.74429,84.31
LCV_BS6_OBD2_PERIODIC,44264,12.87383,79.74507,83.48
LCV_BS6_OBD2_PERIODIC,44265,12.87396,79.74621,84.83
LCV_BS6_OBD2_PERIODIC,44266,12.87409,79.74718,84.86
LCV_BS6_OBD2_PERIODIC,44267,12.87421,79.74813,83.72
LCV_BS6_OBD2_PERIODIC,44268,12.87432,79.74913,85.02
GPS_MESSAGE,0,12.87442,79.75017,83
LCV_BS6_OBD2_PERIODIC,44269,12.87442,79.75017,83.9
LCV_BS6_OBD2_PERIODIC,44270,12.87449,79.75113,83.3
LCV_BS6_OBD2_PERIODIC,44271,12.87459,79.75205,83.31
LCV_BS6_OBD2_PERIODIC,44272,12.8747,79.75285,84.56
LCV_BS6_OBD2_PERIODIC,44273,12.87475,79.75355,83.27
LCV_BS6_OBD2_PERIODIC,44274,12.87473,79.75443,93.25
LCV_BS6_OBD2_PERIODIC,44275,12.87472,79.75528,87.11
LCV_BS6_OBD2_PERIODIC,44276,12.87478,79.75627,86.45
LCV_BS6_OBD2_PERIODIC,44277,12.87482,79.75733,87.34
LCV_BS6_OBD2_PERIODIC,44278,12.87485,79.7583,90.61
GPS_MESSAGE,9,12.8749,79.75909,85
LCV_BS6_OBD2_PERIODIC,44279,12.8749,79.75909,85.02
LCV_BS6_OBD2_PERIODIC,44280,12.87496,79.76015,84.94
LCV_BS6_OBD2_PERIODIC,44281,12.87501,79.76147,88.91
LCV_BS6_OBD2_PERIODIC,44282,12.8751,79.76255,85.86
LCV_BS6_OBD2_PERIODIC,44283,12.87514,79.76367,89.23
LCV_BS6_OBD2_PERIODIC,44284,12.8752,79.76451,86.19
LCV_BS6_OBD2_PERIODIC,44285,12.87532,79.76556,80.86
LCV_BS6_OBD2_PERIODIC,44286,12.87547,79.76646,77.44
LCV_BS6_OBD2_PERIODIC,44287,12.87564,79.76733,79.33
LCV_BS6_OBD2_PERIODIC,44288,12.87586,79.76806,74.8
GPS_MESSAGE,3,12.87603,79.76875,73
LCV_BS6_OBD2_PERIODIC,44289,12.87603,79.76875,73.25
LCV_BS6_OBD2_PERIODIC,44290,12.87623,79.76936,61.2
LCV_BS6_OBD2_PERIODIC,44291,12.8765,79.76993,74.08
LCV_BS6_OBD2_PERIODIC,44292,12.8766,79.77029,70.7
LCV_BS6_OBD2_PERIODIC,44293,12.87669,79.77063,71.95
LCV_BS6_OBD2_PERIODIC,44294,12.87679,79.77112,80.51
LCV_BS6_OBD2_PERIODIC,44295,12.87689,79.7715,77.12
LCV_BS6_OBD2_PERIODIC,44296,12.87699,79.77195,75.55
LCV_BS6_OBD2_PERIODIC,44297,12.87713,79.77259,75.94
LCV_BS6_OBD2_PERIODIC,44298,12.8773,79.77331,75.18
GPS_MESSAGE,11,12.87752,79.77403,72
LCV_BS6_OBD2_PERIODIC,44299,12.87752,79.77403,72.41
LCV_BS6_OBD2_PERIODIC,44300,12.87769,79.77466,75.61
LCV_BS6_OBD2_PERIODIC,44301,12.8778,79.77532,77.51
LCV_BS6_OBD2_PERIODIC,44302,12.87808,79.77603,65.23
LCV_BS6_OBD2_PERIODIC,44303,12.87852,79.77686,62.43
LCV_BS6_OBD2_PERIODIC,44304,12.87888,79.77757,60.47
LCV_BS6_OBD2_PERIODIC,44305,12.87937,79.77849,60.4
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,44306,12.87996,79.77952,59.04
LCV_BS6_OBD2_PERIODIC,44307,12.88024,79.78007,64.23
LCV_BS6_OBD2_PERIODIC,44308,12.88075,79.781,59.2
GPS_MESSAGE,3,12.88128,79.78191,60
LCV_BS6_OBD2_PERIODIC,44309,12.88128,79.78191,60.45
LCV_BS6_OBD2_PERIODIC,44310,12.88192,79.78313,62.38
LCV_BS6_OBD2_PERIODIC,44311,12.8825,79.78414,58.75
LCV_BS6_OBD2_PERIODIC,44312,12.88309,79.78513,57.63
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,44313,12.88369,79.78608,57.13
LCV_BS6_OBD2_PERIODIC,44314,12.88429,79.78701,54.22
LCV_BS6_OBD2_PERIODIC,44315,12.8849,79.78789,53.29
LCV_BS6_OBD2_PERIODIC,44316,12.8856,79.78872,48.84
LCV_BS6_OBD2_PERIODIC,44317,12.88628,79.78956,51.88
LCV_BS6_OBD2_PERIODIC,44318,12.88696,79.79044,51.56
GPS_MESSAGE,11,12.88759,79.79133,51
LCV_BS6_OBD2_PERIODIC,44319,12.88759,79.79133,51.22
LCV_BS6_OBD2_PERIODIC,44320,12.88822,79.7921,49.34
LCV_BS6_OBD2_PERIODIC,44321,12.88869,79.79262,52.27
LCV_BS6_OBD2_PERIODIC,44322,12.88901,79.79297,48.61
LCV_BS6_OBD2_PERIODIC,44323,12.88922,79.79313,36.91
LCV_BS6_OBD2_PERIODIC,44324,12.88955,79.79349,44.9
LCV_BS6_OBD2_PERIODIC,44325,12.88992,79.79385,42.74
LCV_BS6_OBD2_PERIODIC,44326,12.8903,79.79412,36.2
LCV_BS6_OBD2_PERIODIC,44327,12.8907,79.79439,36.22
LCV_BS6_OBD2_PERIODIC,44328,12.89099,79.79468,41
GPS_MESSAGE,2,12.89152,79.79509,42
LCV_BS6_OBD2_PERIODIC,44329,12.89152,79.79509,42.15
LCV_BS6_OBD2_PERIODIC,44330,12.89211,79.79574,50.97
LCV_BS6_OBD2_PERIODIC,44331,12.8926,79.79653,62.31
LCV_BS6_OBD2_PERIODIC,44332,12.89293,79.79728,66.27
LCV_BS6_OBD2_PERIODIC,44333,12.89342,79.79838,64.33
LCV_BS6_OBD2_PERIODIC,44334,12.8939,79.79937,65.52
LCV_BS6_OBD2_PERIODIC,44335,12.89437,79.80043,65.87
LCV_BS6_OBD2_PERIODIC,44336,12.89486,79.80152,65.44
LCV_BS6_OBD2_PERIODIC,44337,12.89545,79.80279,59.61
LCV_BS6_OBD2_PERIODIC,44338,12.89615,79.80379,52.34
GPS_MESSAGE,8,12.89685,79.80476,56
LCV_BS6_OBD2_PERIODIC,44339,12.89685,79.80476,56.58
LCV_BS6_OBD2_PERIODIC,44340,12.8975,79.80575,55.34
LCV_BS6_OBD2_PERIODIC,44341,12.89816,79.80672,56.13
LCV_BS6_OBD2_PERIODIC,44342,12.8988,79.80773,55.79
LCV_BS6_OBD2_PERIODIC,44343,12.89937,79.80864,59.83
LCV_BS6_OBD2_PERIODIC,44344,12.89981,79.80939,59.36
LCV_BS6_OBD2_PERIODIC,44345,12.90021,79.81008,58.47
LCV_BS6_OBD2_PERIODIC,44346,12.90063,79.81084,67.04
LCV_BS6_OBD2_PERIODIC,44347,12.90099,79.81172,65.37
LCV_BS6_OBD2_PERIODIC,44348,12.90143,79.81269,63.66
GPS_MESSAGE,14,12.90177,79.81342,65
LCV_BS6_OBD2_PERIODIC,44349,12.90177,79.81342,65.94
LCV_BS6_OBD2_PERIODIC,44350,12.90202,79.81398,62.7
LCV_BS6_OBD2_PERIODIC,44351,12.90235,79.81464,64.87
LCV_BS6_OBD2_PERIODIC,44352,12.90275,79.81538,61.7
LCV_BS6_OBD2_PERIODIC,44353,12.90324,79.81634,60.61
LCV_BS6_OBD2_PERIODIC,44354,12.90363,79.81708,63.9
LCV_BS6_OBD2_PERIODIC,44355,12.90391,79.81769,71.08
LCV_BS6_OBD2_PERIODIC,44356,12.90405,79.81848,87.61
LCV_BS6_OBD2_PERIODIC,44357,12.90413,79.81908,80.47
LCV_BS6_OBD2_PERIODIC,44358,12.90421,79.81984,83
GPS_MESSAGE,5,12.90432,79.82065,80
LCV_BS6_OBD2_PERIODIC,44359,12.90432,79.82065,80.31
LCV_BS6_OBD2_PERIODIC,44360,12.90448,79.82158,79.02
LCV_BS6_OBD2_PERIODIC,44361,12.90465,79.82241,79.33
LCV_BS6_OBD2_PERIODIC,44362,12.90483,79.82339,77.26
LCV_BS6_OBD2_PERIODIC,44363,12.9051,79.82456,77.97
LCV_BS6_OBD2_PERIODIC,44364,12.90531,79.8254,72.23
LCV_BS6_OBD2_PERIODIC,44365,12.90568,79.82641,67.66
LCV_BS6_OBD2_PERIODIC,44366,12.90608,79.8274,67.87
LCV_BS6_OBD2_PERIODIC,44367,12.90642,79.82832,70.16
LCV_BS6_OBD2_PERIODIC,44368,12.90667,79.82917,76.72
GPS_MESSAGE,0,12.90697,79.83014,71
LCV_BS6_OBD2_PERIODIC,44369,12.90697,79.83014,71.58
LCV_BS6_OBD2_PERIODIC,44370,12.90715,79.83068,69.02
LCV_BS6_OBD2_PERIODIC,44371,12.9074,79.83155,73.76
LCV_BS6_OBD2_PERIODIC,44372,12.90769,79.83236,69.55
LCV_BS6_OBD2_PERIODIC,44373,12.908,79.83319,67.98
LCV_BS6_OBD2_PERIODIC,44374,12.90826,79.83382,58.86
LCV_BS6_OBD2_PERIODIC,44375,12.90847,79.83413,71.31
LCV_BS6_OBD2_PERIODIC,44376,12.90854,79.83437,75.3
LCV_BS6_OBD2_PERIODIC,44377,12.9086,79.83457,69.02
LCV_BS6_OBD2_PERIODIC,44378,12.90872,79.83496,75.13
GPS_MESSAGE,10,12.90882,79.83535,75
LCV_BS6_OBD2_PERIODIC,44379,12.90882,79.83535,75.08
LCV_BS6_OBD2_PERIODIC,44380,12.90901,79.83608,73.69
LCV_BS6_OBD2_PERIODIC,44381,12.90925,79.83674,71.66
LCV_BS6_OBD2_PERIODIC,44382,12.90937,79.83715,77.72
LCV_BS6_OBD2_PERIODIC,44383,12.90953,79.83775,72.45
LCV_BS6_OBD2_PERIODIC,44384,12.90964,79.83817,73.62
LCV_BS6_OBD2_PERIODIC,44385,12.90979,79.83872,75.04
LCV_BS6_OBD2_PERIODIC,44386,12.90988,79.8394,92.2
LCV_BS6_OBD2_PERIODIC,44387,12.90994,79.83997,80.01
LCV_BS6_OBD2_PERIODIC,44388,12.91006,79.84056,78.76
GPS_MESSAGE,4,12.91025,79.84157,77
LCV_BS6_OBD2_PERIODIC,44389,12.91025,79.84157,77.29
LCV_BS6_OBD2_PERIODIC,44390,12.91044,79.84252,78.84
LCV_BS6_OBD2_PERIODIC,44391,12.91065,79.84354,78.52
LCV_BS6_OBD2_PERIODIC,44392,12.91086,79.84458,78.41
LCV_BS6_OBD2_PERIODIC,44393,12.91105,79.84562,78.55
LCV_BS6_OBD2_PERIODIC,44394,12.91127,79.84662,78.23
LCV_BS6_OBD2_PERIODIC,44395,12.91147,79.84778,82.86
LCV_BS6_OBD2_PERIODIC,44396,12.91157,79.84857,83.8
LCV_BS6_OBD2_PERIODIC,44397,12.9117,79.84973,83.87
LCV_BS6_OBD2_PERIODIC,44398,12.91178,79.85055,82.86
GPS_MESSAGE,14,12.912,79.8514,71
LCV_BS6_OBD2_PERIODIC,44399,12.912,79.8514,71.76
LCV_BS6_OBD2_PERIODIC,44400,12.91233,79.85224,66.22
LCV_BS6_OBD2_PERIODIC,44401,12.91267,79.85305,67.31
LCV_BS6_OBD2_PERIODIC,44402,12.9131,79.854,63.95
LCV_BS6_OBD2_PERIODIC,44403,12.9134,79.85468,62.93
LCV_BS6_OBD2_PERIODIC,44404,12.91374,79.85545,65.56
LCV_BS6_OBD2_PERIODIC,44405,12.9141,79.85616,63
LCV_BS6_OBD2_PERIODIC,44406,12.91441,79.85673,61.04
LCV_BS6_OBD2_PERIODIC,44407,12.91488,79.85747,57.86
LCV_BS6_OBD2_PERIODIC,44408,12.91548,79.85828,44.15
GPS_MESSAGE,8,12.9159,79.85886,56
LCV_BS6_OBD2_PERIODIC,44409,12.9159,79.85886,56.38
LCV_BS6_OBD2_PERIODIC,44410,12.91631,79.85955,62.22
LCV_BS6_OBD2_PERIODIC,44411,12.91673,79.86031,65.06
LCV_BS6_OBD2_PERIODIC,44412,12.91708,79.86113,69.16
LCV_BS6_OBD2_PERIODIC,44413,12.91736,79.86186,70.12
LCV_BS6_OBD2_PERIODIC,44414,12.91768,79.86293,70.61
LCV_BS6_OBD2_PERIODIC,44415,12.91789,79.8636,72.98
LCV_BS6_OBD2_PERIODIC,44416,12.9181,79.86439,71.38
LCV_BS6_OBD2_PERIODIC,44417,12.91842,79.86531,71.91
LCV_BS6_OBD2_PERIODIC,44418,12.91858,79.86599,80.65
GPS_MESSAGE,14,12.91877,79.8667,72
LCV_BS6_OBD2_PERIODIC,44419,12.91877,79.8667,72.01
LCV_BS6_OBD2_PERIODIC,44420,12.91905,79.86739,67.48
LCV_BS6_OBD2_PERIODIC,44421,12.91949,79.86849,67.47
LCV_BS6_OBD2_PERIODIC,44422,12.91987,79.86946,69.33
LCV_BS6_OBD2_PERIODIC,44423,12.92023,79.87042,67.11
LCV_BS6_OBD2_PERIODIC,44424,12.92068,79.8713,60.18
LCV_BS6_OBD2_PERIODIC,44425,12.92114,79.872,55.2
LCV_BS6_OBD2_PERIODIC,44426,12.92164,79.87271,53.66
LCV_BS6_OBD2_PERIODIC,44427,12.92209,79.87338,57.97
LCV_BS6_OBD2_PERIODIC,44428,12.92245,79.87415,71.04
GPS_MESSAGE,5,12.92266,79.87498,81
LCV_BS6_OBD2_PERIODIC,44429,12.92266,79.87498,81.95
LCV_BS6_OBD2_PERIODIC,44430,12.92264,79.87584,95.47
LCV_BS6_OBD2_PERIODIC,44431,12.92243,79.8767,108.12
LCV_BS6_OBD2_PERIODIC,44432,12.9222,79.87722,115.25
LCV_BS6_OBD2_PERIODIC,44433,12.92156,79.87836,118.66
LCV_BS6_OBD2_PERIODIC,44434,12.92124,79.879,113.15
LCV_BS6_OBD2_PERIODIC,44435,12.92097,79.87996,99.36
LCV_BS6_OBD2_PERIODIC,44436,12.92093,79.88053,91.37
LCV_BS6_OBD2_PERIODIC,44437,12.92109,79.88153,72.98
LCV_BS6_OBD2_PERIODIC,44438,12.92145,79.88234,60.91
GPS_MESSAGE,11,12.92192,79.88304,53
LCV_BS6_OBD2_PERIODIC,44439,12.92192,79.88304,53.27
LCV_BS6_OBD2_PERIODIC,44440,12.92246,79.8837,51.25
LCV_BS6_OBD2_PERIODIC,44441,12.92306,79.88456,52.95
LCV_BS6_OBD2_PERIODIC,44442,12.9236,79.88529,51.93
LCV_BS6_OBD2_PERIODIC,44443,12.9242,79.8861,54.4
LCV_BS6_OBD2_PERIODIC,44444,12.92478,79.88693,53.79
LCV_BS6_OBD2_PERIODIC,44445,12.92543,79.88776,53.99
LCV_BS6_OBD2_PERIODIC,44446,12.9261,79.88864,53.7
LCV_BS6_OBD2_PERIODIC,44447,12.92667,79.88941,52
LCV_BS6_OBD2_PERIODIC,44448,12.92722,79.89003,47.45
GPS_MESSAGE,1,12.92778,79.89079,53
LCV_BS6_OBD2_PERIODIC,44449,12.92778,79.89079,53.16
LCV_BS6_OBD2_PERIODIC,44450,12.92827,79.89147,53.43
LCV_BS6_OBD2_PERIODIC,44451,12.92869,79.89205,51.45
LCV_BS6_OBD2_PERIODIC,44452,12.92929,79.89284,47.99
LCV_BS6_OBD2_PERIODIC,44453,12.92981,79.8935,54.81
LCV_BS6_OBD2_PERIODIC,44454,12.93014,79.89404,59.22
LCV_BS6_OBD2_PERIODIC,44455,12.93052,79.8947,62.02
LCV_BS6_OBD2_PERIODIC,44456,12.93087,79.89548,65.02
LCV_BS6_OBD2_PERIODIC,44457,12.9312,79.89616,66.26
LCV_BS6_OBD2_PERIODIC,44458,12.93144,79.89669,65.18
GPS_MESSAGE,8,12.93177,79.8975,65
LCV_BS6_OBD2_PERIODIC,44459,12.93177,79.8975,65.76
LCV_BS6_OBD2_PERIODIC,44460,12.93206,79.89816,69.18
LCV_BS6_OBD2_PERIODIC,44461,12.93225,79.89871,69.38
LCV_BS6_OBD2_PERIODIC,44462,12.93243,79.89924,77.98
LCV_BS6_OBD2_PERIODIC,44463,12.93255,79.89986,73
LCV_BS6_OBD2_PERIODIC,44464,12.93286,79.90073,68.27
LCV_BS6_OBD2_PERIODIC,44465,12.93313,79.90142,67.88
LCV_BS6_OBD2_PERIODIC,44466,12.93346,79.90241,74.19
LCV_BS6_OBD2_PERIODIC,44467,12.93364,79.90332,85.16
LCV_BS6_OBD2_PERIODIC,44468,12.93362,79.90425,96.73
GPS_MESSAGE,14,12.93348,79.90519,98
LCV_BS6_OBD2_PERIODIC,44469,12.93348,79.90519,98.95
LCV_BS6_OBD2_PERIODIC,44470,12.93336,79.90594,97.58
LCV_BS6_OBD2_PERIODIC,44471,12.93333,79.90664,78.79
LCV_BS6_OBD2_PERIODIC,44472,12.93345,79.90727,81.88
LCV_BS6_OBD2_PERIODIC,44473,12.93361,79.90796,74.41
LCV_BS6_OBD2_PERIODIC,44474,12.93379,79.90856,66.52
LCV_BS6_OBD2_PERIODIC,44475,12.93427,79.90924,50.31
LCV_BS6_OBD2_PERIODIC,44476,12.93476,79.90979,44.15
LCV_BS6_OBD2_PERIODIC,44477,12.93527,79.9103,46.54
LCV_BS6_OBD2_PERIODIC,44478,12.93572,79.91079,46.81
GPS_MESSAGE,4,12.93615,79.91129,48
LCV_BS6_OBD2_PERIODIC,44479,12.93615,79.91129,48.11
LCV_BS6_OBD2_PERIODIC,44480,12.93667,79.9118,47.88
LCV_BS6_OBD2_PERIODIC,44481,12.93712,79.91234,50.02
LCV_BS6_OBD2_PERIODIC,44482,12.93744,79.91267,45.68
LCV_BS6_OBD2_PERIODIC,44483,12.93778,79.91304,43.88
LCV_BS6_OBD2_PERIODIC,44484,12.93815,79.91343,46.5
LCV_BS6_OBD2_PERIODIC,44485,12.93859,79.91389,46.97
LCV_BS6_OBD2_PERIODIC,44486,12.93904,79.91442,50.56
LCV_BS6_OBD2_PERIODIC,44487,12.93954,79.91499,51.13
LCV_BS6_OBD2_PERIODIC,44488,12.94011,79.91574,52.77
GPS_MESSAGE,11,12.94071,79.91656,52
LCV_BS6_OBD2_PERIODIC,44489,12.94071,79.91656,52.31
LCV_BS6_OBD2_PERIODIC,44490,12.94131,79.9173,49.99
LCV_BS6_OBD2_PERIODIC,44491,12.94179,79.91777,45.15
LCV_BS6_OBD2_PERIODIC,44492,12.94209,79.91818,54.13
HEARTBEAT_MESSAGE,0,0,0,
